ID,Name,Key,EditType,EditTypeEX,IsTemplate,DropType,TriggerType,Model,Texture,TextureID,Quality,Chip,ShowType,ShowId,QualityLevel,ShowQuality,InvolvedID,UnlockType,UnlockFlag,ReplaceID,ChipPrice,ChipNum,CondUnlcokType,FilterType,Type,CreateType,ClassificationType,SortId,EXSortId,TypeDesc,Version,UnlockWay,TypeDesc,Desc,GetWay,Icon,IsMeshModel,IconEffect,WieldSound,WieldImage,WieldScale,ThirdPersonScale,DropScale,WieldPeriod,StackMax,Usable,Range,ItemGroup,UseTarget,UseScript,UseScript2,EmitScript,EnchantTag,StuffType,EnchantAfterID,,CanExtract,Score,Cooldown,Skills,CostFoodLevel,HandEffect,HandEffect,Scale,ScriptMasking
11003,秘银斧,MithsilverAxe,36,1,1,2,10,11001,,2,,,,,,-1,,,,,,,,2,3,2,[24],70,50,测试,,,100006,#c0aba1d近战伤害+16#n#r伐木工具，对树木使用可砍掉木头及上下附属的两个木头。,,icon11003,1,,,,,0.6,,200,1,0,5,,6,,,,1,4,,,,,,,,,,,
11004,钛合金斧,TitaniumAxe,36,1,1,2,10,11004,,,,,,,,-1,,,,,,,,2,3,2,[24],70,50,测试,,,100006,#c0aba1d近战伤害+20#n#r伐木工具，对树木使用可以整颗砍掉。,,icon11004,1,,,,,0.6,,200,1,0,5,,6,,,,1,5,,,,,,,,,,,
11005,链锯,TungstenGoldAxe,36,1,1,2,10,11005,,,2,,,,,-1,,,,,,,,2,3,2,[24],63,50,测试,,,100006,#c0aba1d近战伤害+25#n#r伐木工具，对树木#c0aba1d蓄力#n后使用可砍掉整棵树。,,icon11005,1,,,,,0.9,,200,1,0,5,,6,,,,1,6,,,,,,,,,,,
11006,细树枝,ThinBranch,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,不同树木的树枝都可以作为细树枝来合成,,icon11006,,,,,,,,200,64,0,5,11006,,,,,,,,,,,,,,,,,
11007,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11008,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11009,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11010,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11011,黄铜镐,BrassPickaxe,36,1,,2,10,11011,,,,,,,,-1,,,,,,,,2,3,2,[24],70,150,测试,,,100006,#c0aba1d近战伤害+12#n#r开采工具，可以更快的开采矿石。,,icon11011,1,,,,0.7,0.7,,200,1,0,5,,,,,,,0,,,,,,,,,,,
11012,石镐,StonePickaxe,36,1,1,2,10,11012,,,,,,,,-1,,,,,,,,2,3,2,[24],70,150,测试,,,100006,#c0aba1d近战伤害+8#n#r开采工具，可以更快的开采矿石。,,icon11012,1,,,,0.7,0.7,,200,1,0,5,,,,,,,2,,,,,,,,,,,
11013,秘银镐,MithsilverPickaxe,36,1,1,2,10,11013,,,,,,,,-1,,,,,,,,2,3,2,[24],70,150,测试,,,100006,#c0aba1d近战伤害+16#n#r开采工具，对石头类方块使用可开采石头及上下附属的两块石头。,,icon11013,1,,,,0.7,0.7,,200,1,0,5,,6,,,,1,4,,,,,,,,,,,
11014,钛合金镐,TitaniumPickaxe,36,1,1,2,10,11014,,,,,,,,-1,,,,,,,,2,3,2,[24],70,150,测试,,,100006,#c0aba1d近战伤害+20#n#r开采工具，对石头类方块使用可以敲掉目标方块周围3x3x3的立方体区域。,,icon11014,1,,,,0.9,0.9,,200,1,0,5,,6,,,,1,5,,,,,,,,,,,
11015,钻头,TungstenGoldPickaxe,36,1,1,2,10,11015,,,2,,,,,-1,,,,,,,,2,3,2,[24],63,150,测试,,,100006,#c0aba1d近战伤害+25#n#r采矿工具，对石块#c0aba1d蓄力#n后可敲掉目标方块为中心的3*3平面区域。,,icon11015,1,,,,,0.8,,200,1,0,5,,6,,,,1,6,,,,,,,,,,,
11016,星铜钻头,Horascopperdrill,36,1,,2,10,11016,,,,,,,,-1,,,,,,,-1,2,3,2,[24],62,150,测试,,,100006,#c0aba1d近战伤害+25#n#r采矿工具，对石块#c0aba1d蓄力#n后使用可敲掉直线目标方块。,,icon11016,1,,,,0.6,0.4,,200,1,0,5,,,,,,1,6,,,,,,[110],,item_11016_noop,1,,
11017,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11018,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11019,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11020,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11021,黄铜铲,BrassShovel,36,1,,2,10,11021,,,,,,,,-1,,,,,,,,2,3,2,[24],70,250,测试,,,100006,#c0aba1d近战伤害+6#n#r挖掘工具，可以更快的挖掘泥沙类方块。,,icon11021,1,,,,0.8,0.8,,200,1,0,5,,1,Scoop_OnUse,Scoop_OnUse_ByProgressFinish,,,0,,,,,,,,,,,
11022,石铲,StoneShovel,36,1,1,2,10,11021,,1,,,,,,-1,,,,,,,,2,3,2,[24],70,250,测试,,,100006,#c0aba1d近战伤害+4#n#r挖掘工具，可以更快的挖掘泥沙类方块。#r对土块或草块使用能挖土坑。,,icon11022,1,,,,0.8,0.8,,200,1,0,5,,1,Scoop_OnUse,Scoop_OnUse_ByProgressFinish,,,2,,,,,,,,,,,
11023,秘银铲,MithsilverShovel,36,1,1,2,10,11021,,2,,,,,,-1,,,,,,,,2,3,2,[24],70,250,测试,,,100006,#c0aba1d近战伤害+8#n#r挖掘工具，可以更快的挖掘泥沙类方块。,,icon11023,1,,,,0.8,0.8,,200,1,0,5,,1,Scoop_OnUse,Scoop_OnUse_ByProgressFinish,,1,4,,,,,,,,,,,
11024,钛合金铲,TitaniumShovel,36,1,1,2,10,11024,,,,,,,,-1,,,,,,,,2,3,2,[24],70,250,测试,,,100006,#c0aba1d近战伤害+10#n#r挖掘工具，可以瞬间挖掘直线6格范围的泥沙类方块。#r对土块或草块使用能挖土坑。,,icon11024,1,,,,0.8,0.8,,200,1,0,5,,1,Scoop_OnUse,Scoop_OnUse_ByProgressFinish,,1,5,,,,,,,,,,,
11025,钨金铲,TungstenGoldShovel,36,1,1,2,10,11021,,4,2,,,,,-1,,,,,,,,2,3,2,[24],63,250,测试,,,100006,#c0aba1d近战伤害+12#n#r挖掘工具，挖掘#c0aba1d泥沙类方块#n速度特别快。#r对土块使用可以挖#c0aba1d土坑#n。#r可开采藏在#c0aba1d烈焰星岩浆下面#n的硫黄晶砂。,,icon11025,1,,,,0.8,0.8,,200,1,0,5,,1,Scoop_OnUse,Scoop_OnUse_ByProgressFinish,,1,6,,,,,,,,,,,
11026,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11027,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11028,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11029,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11030,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11031,黄铜耙,BrassHoe,36,1,,2,10,11031,,,,,,,,-1,,,,,,,,2,3,2,[24],70,350,测试,0,,100006,#c0aba1d近战伤害+9#n#r种植工具，对土块、草地使用可变为耕地。#r对成熟的农作物使用可将其收获。,,icon11031,1,,,,0.65,0.65,,200,1,0,5,,1,Hoe_OnUse,Hoe_OnUse_ByProgressFinish,,,0,,,,,,,,,,,
11032,石耙,StoneHoe,36,1,1,2,10,11032,,,,,,,,-1,,,,,,,,2,3,2,[24],70,350,测试,0,,100006,#c0aba1d近战伤害+6#n#r种植工具，对土块、草地使用可变为耕地。#r对成熟的农作物使用可将其收获。,,icon11032,1,,,,0.6,0.6,,200,1,0,5,,1,Hoe_OnUse,Hoe_OnUse_ByProgressFinish,,,2,,,,,,,,,,,
11033,秘银耙,MithsilverHoe,36,1,1,2,10,11033,,,,,,,,-1,,,,,,,,2,3,2,[24],70,350,测试,0,,100006,#c0aba1d近战伤害+12#n#r种植工具，对土块、草地使用可变为耕地。#r对成熟的农作物使用可将其收获，作用范围3x3。,,icon11033,1,,,,0.7,0.7,,200,1,0,5,,1,Hoe_OnUse,Hoe_OnUse_ByProgressFinish,,1,4,,,,,,,,,,,
11034,钛合金耙,TitaniumHoe,36,1,1,2,10,11034,,,,,,,,-1,,,,,,,,2,3,2,[24],70,350,测试,0,,100006,#c0aba1d近战伤害+15#n#r种植工具，对土块、草地使用可变为耕地。#r对成熟的农作物使用可将其收获，作用范围5x5。,,icon11034,1,,,,0.75,0.75,,200,1,0,5,,1,Hoe_OnUse,Hoe_OnUse_ByProgressFinish,,1,5,,,,,,,,,,,
11035,钨金耙,TungstenGoldHoe,36,1,1,2,10,11035,,,2,,,,,-1,,,,,,,,2,3,2,[24],63,350,测试,0,,100006,#c0aba1d近战伤害+20#n#r种植工具，对土块、草地使用可将其变为#c0aba1d耕地#n。#r对成熟的农作物使用可以将其#c0aba1d收割#n，作用范围3*3。#r对空的耕地使用可以将背包中的#c0aba1d玉米的种子#n进行#c0aba1d播种#n，作用范围3*3。,,icon11035,1,,,,0.8,0.8,,200,1,0,5,,1,Hoe_OnUse,Hoe_OnUse_ByProgressFinish,,1,6,,,,,,,,,,,
11036,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11037,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11038,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11039,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11040,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11041,头部,Head,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,,,empty_armor_slot_helmet,,,,,,,,200,1,0,5,,,,,,,,,,,,,,,,,,
11042,胸部,Chest1,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,,,empty_armor_slot_chestplate,,,,,,,,200,1,0,5,,,,,,,,,,,,,,,,,,
11043,腿部,Legs,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,,,empty_armor_slot_leggings,,,,,,,,200,1,0,5,,,,,,,,,x,,,,,,,,,
11044,脚部,Feet,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,,,empty_armor_slot_boots,,,,,,,,200,1,0,5,,,,,,,,,,,,,,,,,,
11045,背饰,BackDecoration,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,,,,,,,,,,,200,1,0,5,,,,,,,,,x,,,,,,,,,
11046,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11047,游戏版本过低,,,,,,,,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,快去下载最新的游戏版本吧！,,unknown,,,,,,,,200,64,0,5,,,,,,,,,,,,,,,,,,
11048,木桶,WoodenBucket,,,,,,,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,,,100001,对#c0aba1d水#n使用，可以获得盛水木桶。,注意：指向对应液体方块#c0aba1d长按#n使用按钮进行收集,icon11048,,,,,0.6,0.6,,200,64,1,5,,2,WoodenBucketEmpty_OnUse,WoodenBucketEmpty_OnUse_ByProgressFinish,,,,,,,,,,,,,,
11049,瓶装水,BottledWater,32,,,2,10,11049,,,,,,,,-1,,,,,,,,2,2,2,[21],16,140,测试,,,100001,使用后将水#c0aba1d倒出#n，并获得小玻璃瓶。,对水使用小玻璃瓶获得。,icon11049,1,,,,0.8,0.8,,200,1,1,5,,1,WoodenBucketWater_OnUse,,,,,,,,,,,,,,,
11050,秘银桶,MithsilverBucket,,,,,,,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,,,100001,可以对#c0aba1d水、满的蜂巢#n使用，分别可以获得盛水秘银桶、蜂蜜秘银桶。,注意：指向对应液体方块#c0aba1d长按#n使用按钮进行收集,icon11050,,,,,0.6,0.6,,200,64,1,5,,2,BucketEmpty_OnUse,BucketEmpty_OnUse_ByProgressFinish,BucketEmpty_AutoUse,,,,,,,,,,,,,
11051,瓶装水,BottledWater1,,,,2,10,11049,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,,,100001,使用后将水#c0aba1d倒出#n，并获得小玻璃瓶。,对水使用小玻璃瓶获得。,icon11049,,,,,0.6,0.6,,200,1,1,5,,1,WoodenBucketWater_OnUse,,,,,,,,,,,,,,,
11052,岩浆坩埚,LavaCopple,32,1,,2,10,11052,,,,,,,,-1,,,,,,,,2,2,2,[21],18,130,测试,0,,100001,使用后将岩浆#c0aba1d倒出#n，并获得坩埚。,对岩浆使用坩埚获得。,icon11052,1,,,,0.4,0.2,,200,1,1,5,,1,TitaniumBucketLava_OnUse,,Item_AutoUse,,,,,,,,,,,,打火动作缺失,
11053,蜂蜜秘银桶,BucketofHoney,,,,,,,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,,,100001,使用后将蜂蜜#c0aba1d倒出#n，并获得秘银桶。#r注意：蜂蜜和岩浆、水接触会产生反应。,可对满的蜂巢使用秘银桶。,icon11053,,,,,0.6,0.6,,200,1,1,5,,1,BucketHoney_OnUse,,Item_AutoUse,,,,,,,,,,,,打火动作缺失,
11055,点火器,Flint,,,,,,,,,,,,,,-1,,,,,,,,2,3,,,,,测试,,,100001,无法制作。,,icon11055,,,,,0.6,0.6,,200,1,1,5,,1,FlintSteel_OnUse,FlintSteel_OnUse_ByProgressFinish,,,,,,,,,,,,,功能缺失,
11056,秘银剪,Scissor,,,,,,,,,,,,,,-1,,,,,,,,2,3,,,,,测试,,,100001,#r对带有#c0aba1d物理特性#n的道具使用，可以清除它们。,,icon11056,,,,,0.6,0.6,,200,1,1,5,,,,,,,,,,,,,,,,,,
11057,拴绳,Rope,,,,,,,,,,,,,,-1,,,,,,,,2,3,0,,4,4,测试,,,,可以用来拴住动物。,,unknown,,,,,0.6,0.6,,200,64,1,5,,3,,,,,,,,,,,,,,,,
11058,捕鱼网,FishingNet,32,1,,2,10,11058,,,,,,,,-1,,,,,,,,2,3,2,[21],15,150,测试,,,100001,对鱼使用可将鱼变成#c0aba1d道具形态#n。,,icon11058,1,,,,0.9,0.9,,200,1,0,5,,,FishNet_OnUse,,,,,,,,,,,,,,,
11059,拐杖糖镐,CandycanePickaxe,36,,,2,10,11059,,,2,2,,,,-1,,,,,,,,2,13,0,,,450,测试,,,,#c0aba1d食用#n后恢复30生命值，在180秒内#c0aba1d变大#n。#r可用来快速的开采矿石。,圣诞活动期间圣诞老人处购买。#r拆开圣诞礼盒也有机会获得。,icon11059,1,,,,0.9,0.9,,200,1,1,5,,5,,,,,,,,1,,,,,,,,
11060,棒棒糖斧,LollipopAxe,36,,,2,10,11060,,,2,2,,,,-1,,,,,,,,2,13,0,,,450,测试,,,,#c0aba1d食用#n后恢复30生命值，在180秒内#c0aba1d变小#n。#r可用来快速的开采矿石。,圣诞活动期间圣诞老人处购买。#r拆开圣诞礼盒也有机会获得。,icon11060,1,,,,0.8,0.8,,200,1,1,5,,5,,,,,,,,1,,,,,,,,
11061,大宝剑,BigSword,35,2,,2,8,11061,,,2,2,,,,-1,,,,,,,,2,3,0,,,40,测试,,,,#c0aba1d近战伤害+40#n#r及其坚固的近战武器。,元旦活动期间元旦商人处购买。,icon11061,1,,,,0.9,0.9,,200,1,0,5,,,,,,,,,,1,,,,,,,,
11062,大宝铲,BigShovel,36,1,,2,10,11062,,,2,2,,,,-1,,,,,,,,2,3,0,,,450,测试,,,,#c0aba1d近战伤害+12#n#r挖掘工具，挖掘土块、黄沙、碎石堆速度特别快.,元旦活动期间元旦商人处购买。,icon11062,1,,,,0.9,0.9,,200,1,0,5,,,,,,,,,,1,,,,,,,,
11063,仙云棒,FairyWand,,,,,,11063,,,,,,,,-1,,,,,,,,2,0,0,,,,测试,,,,使用后在面前生成一个萌眼星云团。,,icon11063,1,,,,0.9,0.9,,200,1,0,5,,3,MagicWand_OnUse,,,,,,,,,,,,,,,
11064,坩埚,Copple,32,1,,2,10,11064,,,,,,,,-1,,,,,,,,2,2,2,[21],17,130,测试,0,,100001,可以对#c0aba1d岩浆#n使用，可以获得岩浆坩埚。,注意：指向对应液体方块#c0aba1d长按#n使用按钮进行收集,icon11064,1,,,,0.4,0.2,,200,64,1,5,,2,BucketEmpty_OnUse,TitaniumBucketEmpty_OnUse_ByProgressFinish,BucketEmpty_AutoUse,,,,,,,,,,,,,
11065,盛水钛桶,WaterTitaniumBucket,,,,,,,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,0,,100001,使用后将水#c0aba1d倒出#n，并获得钛合金桶。,对水使用钛合金桶获得。,icon11065,,,,,0.6,0.6,,200,1,1,5,,1,TitaniumBucketWater_OnUse,,Item_AutoUse,,,,,,,,,,,,,
11066,蜂蜜钛桶,BucketofHoney,,,,,,,,,,,,,,-1,,,,,,,,2,2,,,21,21,测试,0,,100001,使用后将蜂蜜#c0aba1d倒出#n，并获得钛合金桶。#r注意：蜂蜜和岩浆、水接触会产生反应。,对满的蜂巢使用钛合金桶获得。,icon11066,,,,,0.6,0.6,,200,1,1,5,,1,TitaniumBucketHoney_OnUse,,Item_AutoUse,,,,,,,,,,,,打火动作缺失,
11067,红色的羽毛,Redfeather,,,,3,7,,,,,,,,,-1,,,,,,,,,2,,,,,测试,,,100019,制作#c0aba1d变异卷轴#n的材料之一。,击败飞鸡后掉落。,icon11067,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11068,鸡爪,ChickenPaw,,,,3,7,,,,,,,,,-1,,,,,,,,,2,,,,,测试,,,100019,制作#c0aba1d变异卷轴#n的材料之一。,击败战斗鸡后掉落。,icon11068,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11069,鸡嘴,Chickenbeak,,,,3,7,,,,,,,,,-1,,,,,,,,,2,,,,,测试,,,100019,制作#c0aba1d变异卷轴#n的材料之一。,击败尖叫鸡后掉落。,icon11069,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11070,扳手,Wrench,15,,,2,10,11070,,,,2,,,,-1,,,,,,,,4,3,2,[22],29,650,测试,,,100017,对某些星能元件方块使用后，可以改变方块模式。,,icon11070,1,,,,,,,200,1,0,5,,,,,,,,,,1,,,,,,,,
11071,自定义视角,CustomCamera,42,,,,,11071,,,,,,,,-1,,,,,,,,4,2,5,[51],4,550,测试,,,100021,使用会进入自定义视角界面，可自由移动并调整你的视角，测试并保存后创造出多种视角玩法。仅在玩法模式编辑下可用。,,icon11071,1,,,,0.4,0.2,,200,1,1,5,,3,CustomCamera_OnUse,,,,,,,,,,,,,,,
11072,图纸-火箭科技,Blueprint-Spaceship,,,,,7,,,,,,,,,-1,,,,,,,1,,0,0,,,,测试,,,,使用后可以在工匠台解锁飞往神秘星球的#c0aba1d火箭#n和#c0aba1d航空燃料#n的制作。,打败远古黑龙后，破坏龙巢中的罐子获得。,icon11072,,,,,0.6,0.6,,200,1,0,5,,3,,,,,,,,,,,[109],,,,,
11073,星铜石,Horascopper,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,0,,,550,测试,,,,使用工匠台制作工具和装备的材料。,,icon11073,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11074,紫荧石,Horasgraviti,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,0,,,550,测试,,,,使用工匠台制作工具和装备的材料。,,icon11074,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11075,星启石,RegenRune,34,5,,3,7,,,,,,,,,-1,,,,,,,-1,,2,3,[34],9,50,测试,,,100019,对神秘图腾或巨人雕像使用可将其#c0aba1d激活#n，并生成#c0aba1d氧气区#n。#r每次激活#c0aba1d消耗#n1个星启石。#r使用#c0aba1d图纸-星启石#n后，工匠台解锁制作。,,icon11075,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11076,星辉石,IlluRune,34,5,,3,7,,,,,,,,,-1,,,,,,,-1,,2,3,[34],9,50,测试,,,100019,对已激活的神秘图腾或巨人雕像使用，可点亮其#c0aba1d地图标记#n，再次使用取消标记。#r每次点亮#c0aba1d消耗#n1个星辉石。,,icon11076,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11077,岩石碎片,ShardofRocki,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,3,[34],9,550,测试,,,100019,使用工匠台制作星辉石、星启石等道具的材料之一。,击败萌眼叮叮有几率掉落。,icon11077,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11078,冰晶,ShardofFrosti,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,3,[34],9,550,测试,,,100019,使用工匠台制作星辉石等道具的材料之一。,击败萌眼咚咚有几率掉落。,icon11078,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11079,聚合物,ShardofBulli,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,3,[34],9,550,测试,,,100019,使用工匠台制作星辉石等道具的材料之一。,击败萌眼当当有几率掉落。,icon11079,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11080,重力结晶,ShardofGraviti,34,5,,3,7,,,,,,,,,-1,,,,,,,,,2,3,[34],9,550,测试,,,100019,使用工匠台制作黑龙混乱球、脉冲弓、喷射爪钩的材料之一。,击败萌眼咻咻有几率掉落。,icon11080,,,,,0.6,0.6,,200,64,0,5,,,,,,,,,,,,,,,,,,
11081,图纸-序列技术,Blueprint-Sequence,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可以在工匠台中解锁#c0aba1d指令解析器#n和#c0aba1d指令芯片#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[131],,,,,
11082,图纸-缩小技术,Blueprint-Minish,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d模型工作台#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[132],,,,,
11083,图纸-变异技术,Blueprint-Mutation,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d星光孢子饲料#n、#c0aba1d变异土笋饲料#n、#c0aba1d变异紫苏饲料#n、#c0aba1d变异卷轴#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[133],,,,,
11084,图纸-氧气提炼器,Blueprint-Oxygenpump,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d氧气提炼装置#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[121],,,,,
11085,图纸-压缩气罐（空）,Blueprint-Gastank(Empty),,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d压缩气罐（空）#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[122],,,,,
11086,图纸-星球培养基,Blueprint-PlantMedium,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d星球植物培养基#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[123],,,,,
11087,图纸-星铜钻头,Blueprint-Horascopperdrill,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d星铜钻头#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[124],,,,,
11088,图纸-喷射钩爪,Blueprint-Hookshot,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d喷射钩爪#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[125],,,,,
11089,图纸-氧气背包,Blueprint-Oxygenpack,,,,,7,,,,,,,,,-1,,,,,,,,,2,0,,,,测试,,,100001,使用后可在工匠台中解锁#c0aba1d氧气背包#n的制作。,在萌眼星遗迹地道中破坏宝藏后随机获得。#r宇宙商人有时会出售。,icon11081,,,,,0.6,0.6,,200,64,0,5,,3,,,,,,,,,,,[126],,,,,
